Waypoints
Date,Name,Latitude,Longitude,Altitude (m),Notes
2025-10-03T13:14:39Z,Start,33.81055, -84.37157,255.45641541760415,"",""
2025-10-03T13:21:05Z,End,33.81062, -84.37166,253.54925121553242,"",""
Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2025-10-03T13:18:53Z,2025-10-03T09:18:53Z,253.50754404067993,33.80984, -84.36752,2.0003139894428767,268.2969208629802,3.0,894.2451655777455,6.115934568866562,6.265186277018865,324.7684326171875,221.48428344726562,227.10757446289062,10.0,-44.257767691648446,0.0
2025-10-03T13:18:55Z,2025-10-03T09:18:55Z,255.50745701789856,33.80994, -84.36759,2.0002289238871267,267.9049785370007,3.0,907.2112228681433,6.279638080240153,6.288398427854403,327.13446837929393,221.48428344726562,227.10757446289062,10.0,-49.693500043067765,0.0
2025-10-03T13:18:57Z,2025-10-03T09:18:57Z,257.507404088974,33.81004, -84.36766,2.0001644441036914,267.1725179348141,3.0,920.7697748383051,6.769572777946652,6.524397414097459,329.45927138867415,221.48428344726562,227.10757446289062,10.0,-48.85022178909148,0.0
2025-10-03T13:18:59Z,2025-10-03T09:18:59Z,259.50733602046967,33.81015, -84.36775,2.000103563989283,266.8037262894213,3.0,935.1672169389019,7.135283082966653,7.040824870690776,325.5191345214844,221.48428344726562,227.10757446289062,10.0,-42.90402974584451,0.0
2025-10-03T13:19:01Z,2025-10-03T09:19:01Z,261.5072580575943,33.81027, -84.36786,2.0000564560466554,266.30012775212526,3.0,951.7626670187626,8.202810228254735,7.5737231547371024,319.22869873046875,221.48428344726562,227.10757446289062,10.0,-40.18279899231411,0.0
2025-10-03T13:19:03Z,2025-10-03T09:19:03Z,263.5071190595627,33.81039, -84.36798,2.0000240399475535,266.1416365765035,3.0,969.6391556547835,8.815075576449226,8.708389938553058,319.29150390625,221.48428344726562,227.10757446289062,10.0,-39.23163597128675,0.0
2025-10-03T13:19:05Z,2025-10-03T09:19:05Z,265.5070980787277,33.81051, -84.36810,2.0000103677732253,266.39310375228524,3.0,986.3814209272236,8.412134165900468,8.633626751768897,319.29150390625,221.48428344726562,227.10757446289062,10.0,-42.160339308424334,0.0
2025-10-03T13:19:07Z,2025-10-03T09:19:07Z,267.5053230524063,33.81062, -84.36820,2.000004765658632,266.4078498221934,3.0,1002.0701846244746,8.005712995987556,7.9723693705155,322.12877479549735,221.48428344726562,227.10757446289062,10.0,-51.55078592654723,0.0
2025-10-03T13:19:09Z,2025-10-03T09:19:09Z,269.50412106513977,33.81073, -84.36831,2.0000022253907375,266.4573599053547,3.0,1017.2491443536381,7.6477643814361,7.865984913990505,319.88802845507405,221.48428344726562,227.10757446289062,10.0,-58.783278408065904,0.0
2025-10-03T13:19:11Z,2025-10-03T09:19:11Z,271.5070720911026,33.81082, -84.36842,2.000001077394246,266.1853372193873,3.0,1031.5074509417313,7.070780320888689,7.529755352643427,316.2074788999104,221.48428344726562,227.10757446289062,10.0,-71.00185930334435,0.0
2025-10-03T13:19:13Z,2025-10-03T09:19:13Z,273.5030059814453,33.81088, -84.36853,2.0000005939010617,265.63963421899825,3.0,1044.3148317961336,6.41570883230583,6.762720185084034,309.50836181640625,221.48428344726562,227.10757446289062,10.0,-81.52465900780237,0.0
2025-10-03T13:19:16Z,2025-10-03T09:19:16Z,276.5067580938339,33.81093, -84.36866,2.000000365721517,265.1271946132183,3.0,1057.4346943873597,3.9963597149575483,5.756991944958862,291.0125206785472,221.48428344726562,227.10757446289062,10.0,-76.88669136615856,0.0
2025-10-03T13:20:09Z,2025-10-03T09:20:09Z,328.50515699386597,33.81097, -84.36878,2.025605223186875,264.00302266329527,3.0,1069.0135878484573,3.9901541966002023,0.7924714156631855,281.84271240234375,221.48428344726562,227.10757446289062,10.0,19.685827161997945,0.0
2025-10-03T13:20:11Z,2025-10-03T09:20:11Z,330.5049510002136,33.81098, -84.36889,2.0231086934251623,263.7207714077085,3.0,1079.6546851151863,5.245371682314098,0.7924714156631855,279.3120422363281,221.48428344726562,227.10757446289062,10.0,129.40574677393954,0.0
2025-10-03T13:20:13Z,2025-10-03T09:20:13Z,332.5043920278549,33.81098, -84.36900,2.0208555920258604,262.87751196231693,3.0,1089.9793681820445,4.9456396643199785,5.2758460984439575,277.181640625,221.48428344726562,227.10757446289062,10.0,-76.11016582681772,0.0
2025-10-03T13:20:15Z,2025-10-03T09:20:15Z,334.50481700897217,33.81100, -84.36915,2.018160558063564,261.9444819036871,3.0,1103.5516226876312,6.572003911072726,4.905436683178231,269.0979309082031,221.48428344726562,227.10757446289062,10.0,-30.135896022539306,0.0
2025-10-03T13:20:17Z,2025-10-03T09:20:17Z,336.50474202632904,33.81099, -84.36930,2.0133724862853914,261.42709601391107,3.0,1117.4847639098555,6.880780416112101,6.797173462023256,265.02294921875,221.48428344726562,227.10757446289062,10.0,-25.129022339328866,0.0
2025-10-03T13:20:19Z,2025-10-03T09:20:19Z,338.5048609972,33.81098, -84.36945,2.0083270271298272,260.932534054853,3.0,1132.2891375512074,7.378264064941078,6.976108904503389,260.7822265625,221.48428344726562,227.10757446289062,10.0,-24.33134187493006,0.0
2025-10-03T13:20:21Z,2025-10-03T09:20:21Z,340.50468504428864,33.81094, -84.36962,2.004432355531551,260.24705110583454,3.0,1147.791629871289,7.662178406329944,7.502621511708693,257.13079833984375,221.48428344726562,227.10757446289062,10.0,-25.632319032177108,0.0
2025-10-03T13:20:23Z,2025-10-03T09:20:23Z,342.50454008579254,33.81090, -84.36978,2.002302366273513,259.39644217304885,3.0,1163.530239931476,7.706329106363755,7.702253362531678,251.84033203125,221.48428344726562,227.10757446289062,10.0,-23.89937206102689,0.0
2025-10-03T13:20:24Z,2025-10-03T09:20:24Z,344.50447607040405,33.81086, -84.36994,2.0012201571106956,258.0647340370342,3.0,1178.910571844713,7.708837184919776,7.733248617546939,250.91954040527344,221.48428344726562,227.10757446289062,10.0,-20.590283201748463,0.0
